NEW_DATASET_IMG_FILENAME -> ORIGINAL_SUNRGBD_IMG_PATH
3589.png -> /SUNRGBD/xtion/sun3ddata/harvard_computer_lab/hv_c1_2/0001439-000048196008
3590.png -> /SUNRGBD/xtion/sun3ddata/harvard_computer_lab/hv_c1_2/0001092-000036565956
3591.png -> /SUNRGBD/xtion/sun3ddata/harvard_computer_lab/hv_c1_2/0000004-000000100548
3592.png -> /SUNRGBD/xtion/sun3ddata/harvard_computer_lab/hv_c1_2/0003042-000101922156
3593.png -> /SUNRGBD/xtion/sun3ddata/harvard_computer_lab/hv_c1_2/0002114-000070819308
3594.png -> /SUNRGBD/xtion/sun3ddata/harvard_computer_lab/hv_c1_2/0000194-000006468588
3595.png -> /SUNRGBD/xtion/sun3ddata/harvard_computer_lab/hv_c1_2/0002509-000084058128
3596.png -> /SUNRGBD/xtion/sun3ddata/harvard_computer_lab/hv_c1_2/0001857-000062205696
3597.png -> /SUNRGBD/xtion/sun3ddata/harvard_computer_lab/hv_c1_2/0000844-000028253988
3598.png -> /SUNRGBD/xtion/sun3ddata/harvard_computer_lab/hv_c1_1/0003956-000132555780
3599.png -> /SUNRGBD/xtion/sun3ddata/harvard_computer_lab/hv_c1_1/0000505-000016892064
3600.png -> /SUNRGBD/xtion/sun3ddata/harvard_computer_lab/hv_c1_1/0000002-000000033516
3601.png -> /SUNRGBD/xtion/sun3ddata/harvard_computer_lab/hv_c1_1/0005110-000171233244
3602.png -> /SUNRGBD/xtion/sun3ddata/harvard_computer_lab/hv_c1_1/0003394-000113719788
3603.png -> /SUNRGBD/xtion/sun3ddata/harvard_computer_lab/hv_c1_1/0000951-000031840200
3604.png -> /SUNRGBD/xtion/sun3ddata/harvard_computer_lab/hv_c1_1/0003198-000107150652
3605.png -> /SUNRGBD/xtion/sun3ddata/harvard_computer_lab/hv_c1_1/0000169-000005630688
3606.png -> /SUNRGBD/xtion/sun3ddata/harvard_computer_lab/hv_c1_1/0002348-000078662052
3607.png -> /SUNRGBD/xtion/sun3ddata/harvard_computer_lab/hv_c1_1/0001735-000058116744
3608.png -> /SUNRGBD/xtion/sun3ddata/harvard_computer_lab/hv_c1_1/0001991-000066696840
3609.png -> /SUNRGBD/xtion/sun3ddata/harvard_computer_lab/hv_c1_1/0002886-000096693660
3610.png -> /SUNRGBD/xtion/sun3ddata/hotel_nips2012/nips_1/0000327-000010944382
3611.png -> /SUNRGBD/xtion/sun3ddata/hotel_nips2012/nips_1/0000826-000027668866
3612.png -> /SUNRGBD/xtion/sun3ddata/hotel_nips2012/nips_1/0002992-000100264522
3613.png -> /SUNRGBD/xtion/sun3ddata/hotel_nips2012/nips_1/0002066-000069228706
3614.png -> /SUNRGBD/xtion/sun3ddata/hotel_nips2012/nips_1/0000179-000005984014
3615.png -> /SUNRGBD/xtion/sun3ddata/hotel_nips2012/nips_1/0008416-000282088822
3616.png -> /SUNRGBD/xtion/sun3ddata/hotel_nips2012/nips_1/0003770-000126339970
3617.png -> /SUNRGBD/xtion/sun3ddata/hotel_nips2012/nips_1/0004597-000154057702
3618.png -> /SUNRGBD/xtion/sun3ddata/hotel_nips2012/nips_1/0007136-000239188342
3619.png -> /SUNRGBD/xtion/sun3ddata/hotel_nips2012/nips_1/0004702-000157576882
3620.png -> /SUNRGBD/xtion/sun3ddata/hotel_nips2012/nips_1/0000004-000000118714
3621.png -> /SUNRGBD/xtion/sun3ddata/hotel_nips2012/nips_1/0009645-000323279986
3622.png -> /SUNRGBD/xtion/sun3ddata/hotel_nips2012/nips_1/0009556-000320297062
3623.png -> /SUNRGBD/xtion/sun3ddata/hotel_nips2012/nips_1/0002826-000094700866
3624.png -> /SUNRGBD/xtion/sun3ddata/hotel_nips2012/nips_1/0010449-000350226850
3625.png -> /SUNRGBD/xtion/sun3ddata/hotel_nips2012/nips_1/0008930-000299316046
3626.png -> /SUNRGBD/xtion/sun3ddata/hotel_nips2012/nips_1/0007838-000262716574
3627.png -> /SUNRGBD/xtion/sun3ddata/mit_5_234/classroom_5234_nov_6_2012_scan1_erika/0004663-000205780551
3628.png -> /SUNRGBD/xtion/sun3ddata/mit_5_234/classroom_5234_nov_6_2012_scan1_erika/0001345-000059114535
3629.png -> /SUNRGBD/xtion/sun3ddata/mit_5_234/classroom_5234_nov_6_2012_scan1_erika/0000859-000038133519
3630.png -> /SUNRGBD/xtion/sun3ddata/mit_5_234/classroom_5234_nov_6_2012_scan1_erika/0000068-000002841171
3631.png -> /SUNRGBD/xtion/sun3ddata/mit_5_234/classroom_5234_nov_6_2012_scan1_erika/0001091-000047886675
3632.png -> /SUNRGBD/xtion/sun3ddata/mit_5_234/classroom_5234_nov_6_2012_scan1_erika/0002755-000121487811
3633.png -> /SUNRGBD/xtion/sun3ddata/mit_5_234/classroom_5234_nov_6_2012_scan1_erika/0003424-000151015407
3634.png -> /SUNRGBD/xtion/sun3ddata/mit_5_234/classroom_5234_nov_6_2012_scan1_erika/0003739-000164790483
3635.png -> /SUNRGBD/xtion/sun3ddata/mit_5_234/classroom_5234_nov_6_2012_scan1_erika/0001745-000076911531
3636.png -> /SUNRGBD/xtion/sun3ddata/mit_5_234/classroom_5234_nov_6_2012_scan1_erika/0000707-000031530867
3637.png -> /SUNRGBD/xtion/sun3ddata/mit_5_234/classroom_5234_nov_6_2012_scan1_erika/0001630-000071616003
3638.png -> /SUNRGBD/xtion/sun3ddata/mit_5_234/classroom_5234_nov_6_2012_scan1_erika/0000568-000025732599
3639.png -> /SUNRGBD/xtion/sun3ddata/mit_5_234/classroom_5234_nov_6_2012_scan1_erika/0004198-000185872047
3640.png -> /SUNRGBD/xtion/sun3ddata/mit_5_234/classroom_5234_nov_6_2012_scan1_erika/0004493-000198675159
3641.png -> /SUNRGBD/xtion/sun3ddata/mit_5_234/classroom_5234_nov_6_2012_scan1_erika/0000237-000010013595
3642.png -> /SUNRGBD/xtion/sun3ddata/mit_46_4conf_2/bcs_floor4_conf_a/0002420-000081434578
3643.png -> /SUNRGBD/xtion/sun3ddata/mit_46_4conf_2/bcs_floor4_conf_a/0000477-000016312990
3644.png -> /SUNRGBD/xtion/sun3ddata/mit_46_4conf_2/bcs_floor4_conf_a/0000706-000023988154
3645.png -> /SUNRGBD/xtion/sun3ddata/mit_46_4conf_2/bcs_floor4_conf_a/0001320-000044566978
3646.png -> /SUNRGBD/xtion/sun3ddata/mit_46_4conf_2/bcs_floor4_conf_a/0000992-000033573730
3647.png -> /SUNRGBD/xtion/sun3ddata/mit_46_4conf_2/bcs_floor4_conf_a/0002572-000086529010
3648.png -> /SUNRGBD/xtion/sun3ddata/mit_46_4conf_2/bcs_floor4_conf_a/0001727-000058207990
3649.png -> /SUNRGBD/xtion/sun3ddata/mit_46_4conf_2/bcs_floor4_conf_a/0002895-000097354678
3650.png -> /SUNRGBD/xtion/sun3ddata/mit_46_4conf_2/bcs_floor4_conf_a/0000110-000004012618
3651.png -> /SUNRGBD/xtion/sun3ddata/mit_46_4conf_2/bcs_floor4_conf_a/0002459-000082741702
3652.png -> /SUNRGBD/xtion/sun3ddata/mit_46_4conf_2/bcs_floor4_conf_a/0000274-000009509242
3653.png -> /SUNRGBD/xtion/sun3ddata/mit_w85j/j1/0003654-000122500980
3654.png -> /SUNRGBD/xtion/sun3ddata/mit_w85j/j1/0007006-000234846612
3655.png -> /SUNRGBD/xtion/sun3ddata/mit_w85j/j1/0002344-000078595020
3656.png -> /SUNRGBD/xtion/sun3ddata/mit_w85j/j1/0003067-000102827088
3657.png -> /SUNRGBD/xtion/sun3ddata/mit_w85j/j1/0001320-000044207604
3658.png -> /SUNRGBD/xtion/sun3ddata/mit_w85j/j1/0000766-000025639740
3659.png -> /SUNRGBD/xtion/sun3ddata/mit_w85j/j1/0004096-000137315052
3660.png -> /SUNRGBD/xtion/sun3ddata/mit_w85j/j1/0000319-000010658088
3661.png -> /SUNRGBD/xtion/sun3ddata/mit_w85j/j1/0003331-000111675312
3662.png -> /SUNRGBD/xtion/sun3ddata/mit_w85j/j1/0007122-000238734468
3663.png -> /SUNRGBD/xtion/sun3ddata/mit_w85j/j1/0006485-000217384776
3664.png -> /SUNRGBD/xtion/sun3ddata/mit_w85j/j1/0003896-000130611852
3665.png -> /SUNRGBD/xtion/sun3ddata/mit_w85j/j1/0000161-000005362560
3666.png -> /SUNRGBD/xtion/sun3ddata/mit_w85j/j1/0000912-000030533076
3667.png -> /SUNRGBD/xtion/sun3ddata/mit_w85j/j1/0001922-000064417752
3668.png -> /SUNRGBD/xtion/sun3ddata/mit_w85j/j1/0006745-000226098936
3669.png -> /SUNRGBD/xtion/sun3ddata/mit_w85j/j1/0005638-000188996724
3670.png -> /SUNRGBD/xtion/sun3ddata/mit_w85j/j1/0004314-000144621540
3671.png -> /SUNRGBD/xtion/sun3ddata/mit_w85j/j1/0001422-000047626236
3672.png -> /SUNRGBD/xtion/sun3ddata/mit_w85j/j1/0006386-000214066692
3673.png -> /SUNRGBD/xtion/sun3ddata/mit_w85j/j1/0001982-000066428712
3674.png -> /SUNRGBD/xtion/sun3ddata/mit_w85j/j1/0006098-000204414084
3675.png -> /SUNRGBD/xtion/sun3ddata/mit_w85j/j1/0004529-000151827480
3676.png -> /SUNRGBD/xtion/sun3ddata/mit_w85j/j1/0000621-000020779920
3677.png -> /SUNRGBD/xtion/sun3ddata/mit_w85j/j1/0001388-000046486692
3678.png -> /SUNRGBD/xtion/sun3ddata/mit_w85j/j1/0003482-000116736228
3679.png -> /SUNRGBD/xtion/sun3ddata/home_md/home_md_scan4_2012_july_29/0003068-000398584991
3680.png -> /SUNRGBD/xtion/sun3ddata/home_md/home_md_scan4_2012_july_29/0003900-000466989990
3681.png -> /SUNRGBD/xtion/sun3ddata/home_md/home_md_scan4_2012_july_29/0003751-000454638000
3682.png -> /SUNRGBD/xtion/sun3ddata/home_md/home_md_scan4_2012_july_29/0003563-000438688995
3683.png -> /SUNRGBD/xtion/sun3ddata/home_md/home_md_scan5_2012_aug_20/0006889-000382963013
3684.png -> /SUNRGBD/xtion/sun3ddata/home_md/home_md_scan5_2012_aug_20/0008270-000434471985
3685.png -> /SUNRGBD/xtion/sun3ddata/home_md/home_md_scan5_2012_aug_20/0004802-000304747986
3686.png -> /SUNRGBD/xtion/sun3ddata/home_md/home_md_scan1_lowres_2012_july_14/0001126-000318513000
3687.png -> /SUNRGBD/xtion/sun3ddata/home_md/home_md_scan1_lowres_2012_july_14/0000911-000305527008
3688.png -> /SUNRGBD/xtion/sun3ddata/home_md/home_md_scan1_lowres_2012_july_14/0000226-000265071014
3689.png -> /SUNRGBD/xtion/sun3ddata/home_md/home_md_scan1_lowres_2012_july_14/0000040-000253645004
3690.png -> /SUNRGBD/xtion/sun3ddata/home_md/home_md_scan1_lowres_2012_july_14/0001305-000329790009
3691.png -> /SUNRGBD/xtion/sun3ddata/home_md/home_md_scan1_lowres_2012_july_14/0001447-000339665009
3692.png -> /SUNRGBD/xtion/sun3ddata/home_md/home_md_scan1_lowres_2012_july_14/0002018-000438470001
3693.png -> /SUNRGBD/xtion/sun3ddata/home_md/home_md_scan2_2012_july_9/0000476-000397035004
3694.png -> /SUNRGBD/xtion/sun3ddata/home_md/home_md_scan2_2012_july_9/0000613-000454759003
3695.png -> /SUNRGBD/xtion/sun3ddata/home_md/home_md_scan3_2012_july_9/0000479-003197520020
3696.png -> /SUNRGBD/xtion/sun3ddata/home_md/home_md_scan3_2012_july_9/0000947-003444357910
3697.png -> /SUNRGBD/xtion/sun3ddata/home_md/home_md_scan3_2012_july_9/0000833-003383608887
3698.png -> /SUNRGBD/xtion/sun3ddata/home_md/home_md_scan3_2012_july_9/0000681-003300541016
3699.png -> /SUNRGBD/xtion/sun3ddata/home_md/home_md_scan3_2012_july_9/0001400-003687371094
3700.png -> /SUNRGBD/xtion/sun3ddata/brown_cogsci_3/brown_cogsci_3/0001243-000041626872
3701.png -> /SUNRGBD/xtion/sun3ddata/mit_w85_12/12_1_1/0001851-000062473824
3702.png -> /SUNRGBD/xtion/sun3ddata/mit_w85_12/12_1_1/0005175-000173881008
3703.png -> /SUNRGBD/xtion/sun3ddata/mit_w85_12/12_1_1/0002873-000096727176
3704.png -> /SUNRGBD/xtion/sun3ddata/mit_w85_12/12_1_1/0000005-000000134064
3705.png -> /SUNRGBD/xtion/sun3ddata/mit_w85_12/12_1_1/0000168-000006032880
3706.png -> /SUNRGBD/xtion/sun3ddata/mit_w85_12/12_1_1/0003470-000116736228
3707.png -> /SUNRGBD/xtion/sun3ddata/mit_w85_12/12_1_1/0002005-000067635288
3708.png -> /SUNRGBD/xtion/sun3ddata/mit_w85_12/12_1_1/0000841-000028589148
3709.png -> /SUNRGBD/xtion/sun3ddata/mit_w85_12/12_1_1/0002327-000078427440
3710.png -> /SUNRGBD/xtion/sun3ddata/mit_w85_12/12_1_1/0006459-000216915552
3711.png -> /SUNRGBD/xtion/sun3ddata/mit_w85_12/12_1_1/0001328-000044944956
3712.png -> /SUNRGBD/xtion/sun3ddata/mit_w85_12/12_1_1/0005041-000169389864
3713.png -> /SUNRGBD/xtion/sun3ddata/mit_w85_12/12_1_1/0000652-000022254624
3714.png -> /SUNRGBD/xtion/sun3ddata/mit_w85_12/12_1_1/0006380-000214267788
3715.png -> /SUNRGBD/xtion/sun3ddata/mit_w85_12/12_1_1/0001442-000048765780
3716.png -> /SUNRGBD/xtion/sun3ddata/mit_w85_12/12_1_1/0006184-000207698652
3717.png -> /SUNRGBD/xtion/sun3ddata/harvard_c6/hv_c6_1/0000848-000028405512
3718.png -> /SUNRGBD/xtion/sun3ddata/harvard_c6/hv_c6_1/0000399-000013356828
3719.png -> /SUNRGBD/xtion/sun3ddata/harvard_c6/hv_c6_1/0001222-000040940496
3720.png -> /SUNRGBD/xtion/sun3ddata/harvard_c6/hv_c6_1/0000242-000008094816
3721.png -> /SUNRGBD/xtion/sun3ddata/harvard_c6/hv_c6_1/0001050-000035175744
3722.png -> /SUNRGBD/xtion/sun3ddata/harvard_c6/hv_c6_1/0000004-000000118008
3723.png -> /SUNRGBD/xtion/sun3ddata/harvard_c6/hv_c6_1/0000544-000018216648
3724.png -> /SUNRGBD/xtion/sun3ddata/harvard_c6/hv_c6_1/0000748-000025053912
3725.png -> /SUNRGBD/xtion/sun3ddata/harvard_c6/hv_c6_1/0001464-000049051368
3726.png -> /SUNRGBD/xtion/sun3ddata/harvard_c6/hv_c6_1/0001512-000050660136
3727.png -> /SUNRGBD/xtion/sun3ddata/harvard_c6/hv_c6_2/0000036-000001206576
3728.png -> /SUNRGBD/xtion/sun3ddata/harvard_c6/hv_c6_2/0000199-000006669684
3729.png -> /SUNRGBD/xtion/sun3ddata/harvard_c6/hv_c6_2/0001406-000047157012
3730.png -> /SUNRGBD/xtion/sun3ddata/harvard_c6/hv_c6_2/0000467-000015651972
3731.png -> /SUNRGBD/xtion/sun3ddata/harvard_c6/hv_c6_2/0000700-000023461200
3732.png -> /SUNRGBD/xtion/sun3ddata/harvard_restroom_1/hv_restroom1_1/0001373-000046044412
3733.png -> /SUNRGBD/xtion/sun3ddata/harvard_restroom_1/hv_restroom1_1/0000979-000032839108
3734.png -> /SUNRGBD/xtion/sun3ddata/harvard_restroom_1/hv_restroom1_1/0000009-000000328588
3735.png -> /SUNRGBD/xtion/sun3ddata/harvard_restroom_1/hv_restroom1_1/0000609-000020438188
3736.png -> /SUNRGBD/xtion/sun3ddata/harvard_restroom_1/hv_restroom1_1/0000350-000011757544
3737.png -> /SUNRGBD/xtion/sun3ddata/harvard_restroom_1/hv_restroom1_2/0000727-000024332616
3738.png -> /SUNRGBD/xtion/sun3ddata/harvard_restroom_1/hv_restroom1_2/0000474-000015853068
3739.png -> /SUNRGBD/xtion/sun3ddata/harvard_restroom_1/hv_restroom1_2/0000801-000026812800
3740.png -> /SUNRGBD/xtion/sun3ddata/home_rz/home_rz_scan1_2012_oct_31/0010115-000339279678
3741.png -> /SUNRGBD/xtion/sun3ddata/home_rz/home_rz_scan1_2012_oct_31/0005568-000186714846
3742.png -> /SUNRGBD/xtion/sun3ddata/home_rz/home_rz_scan1_2012_oct_31/0008504-000285285402
3743.png -> /SUNRGBD/xtion/sun3ddata/home_rz/home_rz_scan1_2012_oct_31/0006985-000234207018
3744.png -> /SUNRGBD/xtion/sun3ddata/home_rz/home_rz_scan1_2012_oct_31/0017699-000593465022
3745.png -> /SUNRGBD/xtion/sun3ddata/home_rz/home_rz_scan1_2012_oct_31/0018925-000634555638
3746.png -> /SUNRGBD/xtion/sun3ddata/home_rz/home_rz_scan1_2012_oct_31/0013973-000468584406
3747.png -> /SUNRGBD/xtion/sun3ddata/home_rz/home_rz_scan1_2012_oct_31/0009265-000310791078
3748.png -> /SUNRGBD/xtion/sun3ddata/home_rz/home_rz_scan1_2012_oct_31/0009003-000302009886
3749.png -> /SUNRGBD/xtion/sun3ddata/home_rz/home_rz_scan1_2012_oct_31/0016981-000569400534
3750.png -> /SUNRGBD/xtion/sun3ddata/home_rz/home_rz_scan1_2012_oct_31/0027344-000916726842
3751.png -> /SUNRGBD/xtion/sun3ddata/home_rz/home_rz_scan1_2012_oct_31/0003683-000123537186
3752.png -> /SUNRGBD/xtion/sun3ddata/home_rz/home_rz_scan1_2012_oct_31/0012413-000416299446
3753.png -> /SUNRGBD/xtion/sun3ddata/home_rz/home_rz_scan1_2012_oct_31/0010383-000348261966
3754.png -> /SUNRGBD/xtion/sun3ddata/home_rz/home_rz_scan1_2012_oct_31/0012778-000428532786
3755.png -> /SUNRGBD/xtion/sun3ddata/home_rz/home_rz_scan1_2012_oct_31/0021078-000706715586
3756.png -> /SUNRGBD/xtion/sun3ddata/home_rz/home_rz_scan1_2012_oct_31/0014948-000501262506
3757.png -> /SUNRGBD/xtion/sun3ddata/home_rz/home_rz_scan1_2012_oct_31/0006635-000222476418
3758.png -> /SUNRGBD/xtion/sun3ddata/home_rz/home_rz_scan1_2012_oct_31/0013571-000455110974
3759.png -> /SUNRGBD/xtion/sun3ddata/home_rz/home_rz_scan1_2012_oct_31/0010662-000357612930
3760.png -> /SUNRGBD/xtion/sun3ddata/home_rz/home_rz_scan1_2012_oct_31/0001663-000055834866
3761.png -> /SUNRGBD/xtion/sun3ddata/mit_46_5conf_2/bcs_floor5_conf_a/0000287-000009609244
3762.png -> /SUNRGBD/xtion/sun3ddata/mit_46_5conf_2/bcs_floor5_conf_a/0002479-000083076316
3763.png -> /SUNRGBD/xtion/sun3ddata/mit_46_5conf_2/bcs_floor5_conf_a/0000541-000018122308
3764.png -> /SUNRGBD/xtion/sun3ddata/mit_46_5conf_2/bcs_floor5_conf_a/0001045-000035014372
3765.png -> /SUNRGBD/xtion/sun3ddata/mit_46_5conf_2/bcs_floor5_conf_a/0003556-000119206564
3766.png -> /SUNRGBD/xtion/sun3ddata/mit_46_5conf_2/bcs_floor5_conf_a/0003034-000101711212
3767.png -> /SUNRGBD/xtion/sun3ddata/mit_46_5conf_2/bcs_floor5_conf_a/0004051-000135796984
3768.png -> /SUNRGBD/xtion/sun3ddata/mit_46_5conf_2/bcs_floor5_conf_a/0000806-000027004048
3769.png -> /SUNRGBD/xtion/sun3ddata/mit_46_5conf_2/bcs_floor5_conf_a/0001520-000050934472
3770.png -> /SUNRGBD/xtion/sun3ddata/mit_46_5conf_2/bcs_floor5_conf_a/0001948-000065279320
3771.png -> /SUNRGBD/xtion/sun3ddata/mit_46_5conf_2/bcs_floor5_conf_a/0001365-000045739492
3772.png -> /SUNRGBD/xtion/sun3ddata/mit_46_5conf_2/bcs_floor5_conf_a/0002589-000086796592
3773.png -> /SUNRGBD/xtion/sun3ddata/mit_46_5conf_2/bcs_floor5_conf_a/0003629-000121653232
3774.png -> /SUNRGBD/xtion/sun3ddata/mit_46_5conf_2/bcs_floor5_conf_a/0000010-000000325312
3775.png -> /SUNRGBD/xtion/sun3ddata/mit_32_g9_lounge/g9_lounge_1/0004552-000152564832
3776.png -> /SUNRGBD/xtion/sun3ddata/mit_32_g9_lounge/g9_lounge_1/0004311-000144487476
3777.png -> /SUNRGBD/xtion/sun3ddata/mit_32_g9_lounge/g9_lounge_1/0000014-000000435708
3778.png -> /SUNRGBD/xtion/sun3ddata/mit_32_g9_lounge/g9_lounge_1/0002807-000094045896
3779.png -> /SUNRGBD/xtion/sun3ddata/mit_32_g9_lounge/g9_lounge_1/0003123-000104670468
3780.png -> /SUNRGBD/xtion/sun3ddata/mit_32_g9_lounge/g9_lounge_1/0001404-000047022948
3781.png -> /SUNRGBD/xtion/sun3ddata/mit_32_g9_lounge/g9_lounge_1/0003807-000127595412
3782.png -> /SUNRGBD/xtion/sun3ddata/mit_32_g9_lounge/g9_lounge_1/0002565-000085935024
3783.png -> /SUNRGBD/xtion/sun3ddata/mit_32_g9_lounge/g9_lounge_1/0000571-000019104120
3784.png -> /SUNRGBD/xtion/sun3ddata/hyatt_cambridge/hyatt_cambridge/0000450-000015048684
3785.png -> /SUNRGBD/xtion/sun3ddata/hyatt_cambridge/hyatt_cambridge/0007037-000235852092
3786.png -> /SUNRGBD/xtion/sun3ddata/hyatt_cambridge/hyatt_cambridge/0010340-000346555440
3787.png -> /SUNRGBD/xtion/sun3ddata/hyatt_cambridge/hyatt_cambridge/0010976-000367871616
3788.png -> /SUNRGBD/xtion/sun3ddata/hyatt_cambridge/hyatt_cambridge/0000760-000025438644
3789.png -> /SUNRGBD/xtion/sun3ddata/hyatt_cambridge/hyatt_cambridge/0004207-000140968296
3790.png -> /SUNRGBD/xtion/sun3ddata/hyatt_cambridge/hyatt_cambridge/0019863-000665728308
3791.png -> /SUNRGBD/xtion/sun3ddata/hyatt_cambridge/hyatt_cambridge/0014056-000471100896
3792.png -> /SUNRGBD/xtion/sun3ddata/hyatt_cambridge/hyatt_cambridge/0008090-000271144440
3793.png -> /SUNRGBD/xtion/sun3ddata/hyatt_cambridge/hyatt_cambridge/0002666-000089320140
3794.png -> /SUNRGBD/xtion/sun3ddata/hyatt_cambridge/hyatt_cambridge/0001885-000063144144
3795.png -> /SUNRGBD/xtion/sun3ddata/hyatt_cambridge/hyatt_cambridge/0014858-000497980728
3796.png -> /SUNRGBD/xtion/sun3ddata/hyatt_cambridge/hyatt_cambridge/0012568-000421229088
3797.png -> /SUNRGBD/xtion/sun3ddata/hyatt_cambridge/hyatt_cambridge/0004347-000145660536
3798.png -> /SUNRGBD/xtion/sun3ddata/hyatt_cambridge/hyatt_cambridge/0014994-000502538904
3799.png -> /SUNRGBD/xtion/sun3ddata/hyatt_cambridge/hyatt_cambridge/0003688-000123573492
3800.png -> /SUNRGBD/xtion/sun3ddata/hyatt_cambridge/hyatt_cambridge/0000006-000000167580
3801.png -> /SUNRGBD/xtion/sun3ddata/hyatt_cambridge/hyatt_cambridge/0012133-000406649628
3802.png -> /SUNRGBD/xtion/sun3ddata/hyatt_cambridge/hyatt_cambridge/0005666-000189901656
3803.png -> /SUNRGBD/xtion/sun3ddata/hyatt_cambridge/hyatt_cambridge/0007686-000257603976
3804.png -> /SUNRGBD/xtion/sun3ddata/hyatt_cambridge/hyatt_cambridge/0013755-000461012580
3805.png -> /SUNRGBD/xtion/sun3ddata/hyatt_cambridge/hyatt_cambridge/0017726-000594104616
3806.png -> /SUNRGBD/xtion/sun3ddata/hyatt_cambridge/hyatt_cambridge/0000242-000008077356
3807.png -> /SUNRGBD/xtion/sun3ddata/hyatt_cambridge/hyatt_cambridge/0004594-000153938988
3808.png -> /SUNRGBD/xtion/sun3ddata/hyatt_cambridge/hyatt_cambridge/0004065-000136209024
3809.png -> /SUNRGBD/xtion/sun3ddata/hyatt_cambridge/hyatt_cambridge/0000563-000018835992
3810.png -> /SUNRGBD/xtion/sun3ddata/hyatt_cambridge/hyatt_cambridge/0011342-000380138472
3811.png -> /SUNRGBD/xtion/sun3ddata/hyatt_cambridge/hyatt_cambridge/0018039-000604595124
3812.png -> /SUNRGBD/xtion/sun3ddata/mit_w85_5/5_1/0000064-000002152905
3813.png -> /SUNRGBD/xtion/sun3ddata/mit_w85_5/5_1/0001237-000041467173
3814.png -> /SUNRGBD/xtion/sun3ddata/mit_w85_5/5_1/0000495-000016598301
3815.png -> /SUNRGBD/xtion/sun3ddata/mit_w85_5/5_1/0000007-000000242493
3816.png -> /SUNRGBD/xtion/sun3ddata/harvard_c5/hv_c5_1/0002023-000067792926
3817.png -> /SUNRGBD/xtion/sun3ddata/harvard_c5/hv_c5_1/0000004-000000124122
3818.png -> /SUNRGBD/xtion/sun3ddata/harvard_c5/hv_c5_1/0000748-000025060026
3819.png -> /SUNRGBD/xtion/sun3ddata/harvard_c5/hv_c5_1/0001393-000046677846
3820.png -> /SUNRGBD/xtion/sun3ddata/harvard_c5/hv_c5_1/0000549-000018390342
3821.png -> /SUNRGBD/xtion/sun3ddata/harvard_c5/hv_c5_1/0001838-000061592466
3822.png -> /SUNRGBD/xtion/sun3ddata/harvard_c5/hv_c5_1/0001598-000053548626
3823.png -> /SUNRGBD/xtion/sun3ddata/harvard_c5/hv_c5_1/0001255-000042052638
3824.png -> /SUNRGBD/xtion/sun3ddata/harvard_c5/hv_c5_1/0000249-000008335542
3825.png -> /SUNRGBD/xtion/sun3ddata/harvard_c5/hv_c5_1/0001024-000034310442
3826.png -> /SUNRGBD/xtion/sun3ddata/harvard_c5/hv_c5_2/0000004-000000100548
3827.png -> /SUNRGBD/xtion/sun3ddata/harvard_c5/hv_c5_2/0001311-000043939476
3828.png -> /SUNRGBD/xtion/sun3ddata/harvard_c5/hv_c5_2/0001642-000055033272
3829.png -> /SUNRGBD/xtion/sun3ddata/harvard_c5/hv_c5_2/0000397-000013305852
3830.png -> /SUNRGBD/xtion/sun3ddata/harvard_c5/hv_c5_2/0000887-000029728692
3831.png -> /SUNRGBD/xtion/sun3ddata/harvard_c5/hv_c5_2/0000607-000020344212
3832.png -> /SUNRGBD/xtion/sun3ddata/harvard_c5/hv_c5_2/0001896-000063546336
3833.png -> /SUNRGBD/xtion/sun3ddata/harvard_c5/hv_c5_2/0000155-000005194980
3834.png -> /SUNRGBD/xtion/sun3ddata/mit_w85_16/16_1/0007499-000251336484
3835.png -> /SUNRGBD/xtion/sun3ddata/mit_w85_16/16_1/0005279-000176897448
3836.png -> /SUNRGBD/xtion/sun3ddata/mit_w85_16/16_1/0000955-000031974264
3837.png -> /SUNRGBD/xtion/sun3ddata/mit_w85_16/16_1/0002119-000070986888
3838.png -> /SUNRGBD/xtion/sun3ddata/mit_w85_16/16_1/0004876-000163390500
3839.png -> /SUNRGBD/xtion/sun3ddata/mit_w85_16/16_1/0004190-000140398524
3840.png -> /SUNRGBD/xtion/sun3ddata/mit_w85_16/16_1/0008977-000300906648
3841.png -> /SUNRGBD/xtion/sun3ddata/mit_w85_16/16_1/0004608-000154408212
3842.png -> /SUNRGBD/xtion/sun3ddata/mit_w85_16/16_1/0010034-000336333060
3843.png -> /SUNRGBD/xtion/sun3ddata/mit_w85_16/16_1/0008029-000269133480
3844.png -> /SUNRGBD/xtion/sun3ddata/mit_w85_16/16_1/0004308-000144353412
3845.png -> /SUNRGBD/xtion/sun3ddata/mit_w85_16/16_1/0010682-000358051428
3846.png -> /SUNRGBD/xtion/sun3ddata/mit_w85_16/16_1/0010134-000339684660
3847.png -> /SUNRGBD/xtion/sun3ddata/mit_w85_16/16_1/0001903-000063747432
3848.png -> /SUNRGBD/xtion/sun3ddata/mit_w85_16/16_1/0010318-000345851604
3849.png -> /SUNRGBD/xtion/sun3ddata/mit_w85_16/16_1/0004065-000136209024
3850.png -> /SUNRGBD/xtion/sun3ddata/hotel_ny/hotel_ny_2012_oct_21_scan1/0002024-000085164156
3851.png -> /SUNRGBD/xtion/sun3ddata/hotel_ny/hotel_ny_2012_oct_21_scan1/0003661-000153168120
